entry_id,player_id,event_id,timestamp,chance_of_playing_this_round,form,status,fixture_code,opposition_gf,opposition_ga,opposition,is_home,kickoff_time,points_h,points_a,minutes_h,minutes_a,goals_scored_h,goals_scored_a,assists_h,assists_a,clean_sheets_h,clean_sheets_a,goals_conceded_h,goals_conceded_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,bonus_h,bonus_a,influence_h,influence_a,creativity_h,creativity_a,threat_h,threat_a,points_1,points_2,points_3,minutes_1,minutes_2,minutes_3,opposition_strength,response
3594,28,38,2021-05-22 16:35:48,100.0,0.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3595,29,38,2021-05-22 16:35:48,,0.5,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,1.17,0.63,24.56,20.58,0.0,0.0,0.0,0.0,0.11,0.05,0.22,0.26,0.06,0.05,0.0,0.0,0.22,0.0,5.32,3.93,7.82,3.21,2.22,1.32,0,1,1,0.0,90.0,45.0,4.0,0
3596,30,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3597,31,38,2021-05-22 16:35:48,,0.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,-0.05,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3598,32,38,2021-05-22 16:35:48,,0.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3599,33,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.22,0.84,4.22,7.84,0.0,0.05,0.0,0.05,0.06,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.16,0.44,3.02,2.18,2.3,0.17,1.58,0,0,0,0.0,0.0,0.0,4.0,0
3600,34,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3601,35,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3602,36,38,2021-05-22 16:35:48,100.0,0.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3603,37,38,2021-05-22 16:35:48,100.0,0.7,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,3.56,3.63,50.83,62.0,0.17,0.16,0.39,0.26,0.28,0.37,0.78,0.68,0.22,0.11,0.0,0.0,0.33,0.37,18.63,19.2,26.08,28.61,24.94,24.0,2,1,1,72.0,26.0,18.0,4.0,2
3604,38,38,2021-05-22 16:35:48,,2.3,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,2.89,3.21,85.0,90.0,0.11,0.05,0.11,0.26,0.33,0.42,1.44,1.0,0.22,0.37,0.0,0.0,0.0,0.11,13.78,17.08,14.61,17.21,8.72,10.68,1,6,2,90.0,90.0,90.0,4.0,1
3605,39,38,2021-05-22 16:35:48,100.0,0.3,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,1.17,0.47,10.0,18.95,0.06,0.0,0.0,0.0,0.11,0.05,0.0,0.26,0.0,0.11,0.0,0.0,0.17,0.0,3.26,3.28,0.01,0.11,2.39,0.74,2,0,0,90.0,90.0,0.0,4.0,2
3606,40,38,2021-05-22 16:35:48,0.0,0.0,i,370,1.27,1.19,5,1,2021-05-23 15:00:00,2.06,1.0,36.28,26.53,0.11,0.0,0.06,0.0,0.11,0.21,0.61,0.16,0.0,0.0,0.0,0.0,0.17,0.0,7.6,4.04,6.82,3.02,16.39,9.63,0,0,0,0.0,0.0,0.0,4.0,0
3607,41,38,2021-05-22 16:35:48,75.0,1.7,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,3.11,3.68,87.44,80.53,0.06,0.05,0.11,0.0,0.33,0.42,1.44,0.79,0.06,0.16,0.06,0.0,0.11,0.32,19.87,21.81,4.32,1.03,9.39,6.53,2,0,6,90.0,0.0,90.0,4.0,2
3608,42,38,2021-05-22 16:35:48,,2.3,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,3.22,3.95,90.0,89.16,0.0,0.0,0.06,0.11,0.39,0.47,1.44,0.89,0.17,0.21,0.0,0.0,0.28,0.21,16.88,18.61,17.12,15.14,3.83,2.79,2,1,7,90.0,90.0,90.0,4.0,5
3609,43,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3610,44,38,2021-05-22 16:35:48,,1.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.56,0.84,19.0,16.58,0.0,0.0,0.0,0.05,0.17,0.05,0.11,0.16,0.11,0.0,0.0,0.0,0.0,0.05,1.76,2.96,1.55,0.23,0.44,0.11,6,0,0,88.0,0.0,0.0,4.0,1
3611,45,38,2021-05-22 16:35:48,100.0,4.8,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,1.94,3.53,37.5,44.79,0.11,0.37,0.0,0.0,0.17,0.11,0.44,0.68,0.0,0.11,0.0,0.0,0.17,0.42,7.98,17.07,11.54,11.38,14.78,23.0,2,7,3,90.0,87.0,90.0,4.0,9
3612,46,38,2021-05-22 16:35:48,100.0,2.3,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,3.33,3.0,82.5,85.26,0.11,0.0,0.0,0.0,0.28,0.37,1.44,1.0,0.06,0.11,0.0,0.0,0.39,0.05,19.43,17.34,1.4,0.46,8.17,6.68,2,1,7,90.0,90.0,90.0,4.0,2
3613,47,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3614,48,38,2021-05-22 16:35:48,100.0,0.5,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.11,0.05,0.72,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.11,0.06,0.0,0.94,0.0,0,1,0,0.0,2.0,0.0,4.0,0
3615,49,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3616,50,38,2021-05-22 16:35:48,100.0,1.7,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.94,0.32,13.33,1.32,0.06,0.0,0.06,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.07,4.07,0.18,6.28,2.95,0,1,2,0.0,5.0,90.0,4.0,0
3617,51,38,2021-05-22 16:35:48,0.0,0.0,u,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3618,52,38,2021-05-22 16:35:48,100.0,1.8,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,2.0,1.89,74.22,76.05,0.0,0.0,0.06,0.05,0.28,0.37,1.33,0.89,0.22,0.21,0.0,0.05,0.0,0.0,10.93,10.87,9.07,7.43,6.83,3.47,1,2,3,17.0,90.0,90.0,4.0,0
3619,106,38,2021-05-22 16:35:48,100.0,2.0,n,370,1.27,1.19,5,1,2021-05-23 15:00:00,2.0,2.0,49.17,34.05,0.06,0.1,0.06,0.05,0.17,0.25,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,6.84,7.55,18.49,12.32,11.22,11.45,0,0,3,0.0,0.0,64.0,4.0,0
3620,496,38,2021-05-22 16:35:48,0.0,0.7,i,370,1.27,1.19,5,1,2021-05-23 15:00:00,1.61,3.16,63.67,64.58,0.0,0.0,0.0,0.11,0.22,0.37,1.22,0.68,0.17,0.16,0.06,0.0,0.11,0.32,12.21,15.84,8.54,10.48,3.67,2.32,0,0,1,0.0,0.0,45.0,4.0,0
3621,514,38,2021-05-22 16:35:48,,4.3,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,4.83,4.16,84.89,90.0,0.44,0.32,0.33,0.16,0.33,0.42,1.44,1.0,0.06,0.05,0.06,0.0,0.39,0.58,23.06,20.77,15.82,16.5,51.39,41.68,9,5,0,90.0,90.0,0.0,4.0,2
3622,540,38,2021-05-22 16:35:48,100.0,3.8,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,3.71,3.11,63.71,61.05,0.24,0.11,0.18,0.16,0.29,0.32,1.12,0.58,0.06,0.0,0.0,0.0,0.12,0.11,15.93,11.63,15.26,14.23,25.06,23.58,5,2,2,90.0,63.0,71.0,4.0,13
3623,554,38,2021-05-22 16:35:48,,1.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.59,0.89,9.35,23.21,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.37,0.0,0.0,0.0,0.0,0.0,0.0,1.58,2.37,1.25,3.71,2.06,4.79,0,2,1,0.0,84.0,25.0,4.0,1
3624,647,38,2021-05-22 16:35:48,0.0,0.0,i,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.8,0.22,21.0,8.67,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.11,0.1,0.22,0.0,0.0,0.0,0.0,2.04,0.6,2.47,0.46,0.8,0.22,0,0,0,0.0,0.0,0.0,4.0,0
3625,671,38,2021-05-22 16:35:48,,0.0,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3626,672,38,2021-05-22 16:35:48,,0.2,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.43,1,0,0,1.0,0.0,0.0,4.0,1
3627,683,38,2021-05-22 16:35:48,,0.2,a,370,1.27,1.19,5,1,2021-05-23 15:00:00,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,1.0,0.0,0.0,4.0,0
3628,53,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3629,54,38,2021-05-22 16:35:48,100.0,0.8,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.74,1.33,41.11,42.11,0.05,0.0,0.0,0.06,0.21,0.06,0.42,0.44,0.0,0.0,0.0,0.0,0.11,0.0,8.07,5.33,12.16,6.82,11.21,4.83,1,1,0,41.0,23.0,0.0,4.0,1
3630,57,38,2021-05-22 16:35:48,,4.6,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,3.63,2.5,68.74,60.17,0.16,0.0,0.16,0.28,0.37,0.17,0.63,0.78,0.11,0.06,0.0,0.0,0.47,0.11,18.46,14.69,34.21,24.12,17.74,4.33,5,2,6,90.0,90.0,90.0,4.0,2
3631,58,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3632,59,38,2021-05-22 16:35:48,0.0,0.0,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.26,0.22,6.32,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.53,0.18,0.09,2.26,0.5,0,0,0,0.0,0.0,0.0,4.0,0
3633,60,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3634,61,38,2021-05-22 16:35:48,100.0,3.4,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.68,1.72,47.32,59.33,0.05,0.0,0.0,0.0,0.16,0.17,0.63,0.78,0.16,0.11,0.0,0.0,0.05,0.0,11.19,9.04,6.41,3.29,7.11,4.39,7,3,1,90.0,90.0,90.0,4.0,1
3635,62,38,2021-05-22 16:35:48,0.0,2.6,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,2.84,4.17,71.05,82.89,0.05,0.22,0.0,0.0,0.32,0.28,0.95,1.11,0.26,0.0,0.0,0.11,0.37,0.56,14.87,22.99,5.26,1.97,9.42,14.61,0,0,3,0.0,0.0,52.0,4.0,1
3636,63,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3637,64,38,2021-05-22 16:35:48,100.0,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3638,65,38,2021-05-22 16:35:48,0.0,0.0,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.58,2.17,42.68,47.72,0.05,0.06,0.0,0.11,0.16,0.22,0.68,0.67,0.0,0.0,0.0,0.0,0.16,0.17,9.48,10.47,12.15,10.19,12.21,5.0,0,0,0,0.0,0.0,0.0,4.0,0
3639,66,38,2021-05-22 16:35:48,100.0,3.4,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,2.26,2.28,66.32,69.11,0.05,0.0,0.0,0.0,0.21,0.28,0.95,0.83,0.11,0.11,0.0,0.0,0.0,0.0,13.24,13.19,2.25,2.92,6.11,7.11,6,2,1,90.0,90.0,90.0,4.0,1
3640,67,38,2021-05-22 16:35:48,0.0,1.6,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,3.63,1.5,67.26,55.67,0.05,0.0,0.05,0.0,0.37,0.11,0.63,0.83,0.11,0.06,0.0,0.0,0.47,0.06,14.37,11.74,14.46,5.07,6.32,2.72,0,0,0,0.0,0.0,0.0,4.0,0
3641,68,38,2021-05-22 16:35:48,0.0,0.6,s,369,1.08,1.41,1,0,2021-05-23 15:00:00,2.53,3.17,66.79,68.83,0.16,0.28,0.05,0.06,0.37,0.17,0.79,1.06,0.05,0.0,0.0,0.06,0.26,0.39,9.54,14.5,14.96,8.83,27.11,32.67,0,0,-1,0.0,0.0,90.0,4.0,0
3642,69,38,2021-05-22 16:35:48,100.0,3.6,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,4.26,2.78,71.26,66.83,0.21,0.06,0.16,0.17,0.42,0.22,0.84,0.78,0.11,0.0,0.0,0.0,0.63,0.17,19.17,9.96,23.92,14.99,27.05,13.61,9,3,1,61.0,82.0,57.0,4.0,1
3643,71,38,2021-05-22 16:35:48,100.0,1.2,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.84,0.39,17.05,8.39,0.0,0.0,0.05,0.0,0.05,0.0,0.32,0.17,0.16,0.0,0.0,0.0,0.0,0.0,2.65,1.02,4.74,3.37,8.95,2.61,0,3,1,48.0,72.0,57.0,4.0,1
3644,72,38,2021-05-22 16:35:48,100.0,0.2,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.06,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.07,0.0,0.39,0,0,0,0.0,0.0,0.0,4.0,0
3645,73,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3646,74,38,2021-05-22 16:35:48,100.0,2.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,3.16,2.39,83.11,84.61,0.0,0.0,0.0,0.0,0.37,0.28,1.11,1.17,0.11,0.06,0.0,0.06,0.26,0.0,12.87,12.47,5.88,2.12,5.0,3.22,1,2,1,90.0,90.0,90.0,4.0,1
3647,75,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.11,0.17,4.74,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.04,1.51,0.21,3.53,0.11,0,0,0,0.0,0.0,0.0,4.0,0
3648,76,38,2021-05-22 16:35:48,100.0,1.8,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.95,2.11,82.89,80.39,0.0,0.06,0.0,0.0,0.37,0.22,1.0,1.17,0.26,0.17,0.0,0.06,0.0,0.11,13.42,13.92,7.45,8.42,3.42,7.22,2,1,1,90.0,90.0,90.0,4.0,2
3649,77,38,2021-05-22 16:35:48,0.0,0.0,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.79,1.11,23.68,24.28,0.0,0.06,0.11,0.06,0.05,0.06,0.47,0.33,0.11,0.0,0.0,0.06,0.0,0.11,4.11,3.88,3.82,5.02,4.32,4.11,0,0,0,0.0,0.0,0.0,4.0,0
3650,78,38,2021-05-22 16:35:48,100.0,0.2,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.84,1.17,20.68,19.17,0.05,0.06,0.0,0.06,0.0,0.06,0.53,0.28,0.0,0.0,0.0,0.0,0.0,0.11,2.2,3.4,2.04,1.36,10.84,5.06,0,0,0,0.0,0.0,0.0,4.0,1
3651,79,38,2021-05-22 16:35:48,100.0,1.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.74,1.11,23.0,23.94,0.0,0.06,0.0,0.0,0.11,0.17,0.58,0.33,0.05,0.06,0.0,0.0,0.0,0.17,2.51,4.69,4.83,3.46,3.11,1.61,2,3,0,64.0,66.0,0.0,4.0,1
3652,80,38,2021-05-22 16:35:48,100.0,0.8,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.0,1.5,30.74,25.5,0.0,0.06,0.0,0.06,0.16,0.11,0.32,0.33,0.05,0.0,0.0,0.0,0.0,0.17,3.08,6.18,7.06,4.06,10.26,2.22,2,0,1,90.0,0.0,32.0,4.0,2
3653,503,38,2021-05-22 16:35:48,100.0,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3654,528,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3655,550,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3656,574,38,2021-05-22 16:35:48,,0.6,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.29,0.25,6.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.6,1.01,0.11,5.18,1.19,1,1,1,25.0,7.0,12.0,4.0,0
3657,588,38,2021-05-22 16:35:48,100.0,5.2,i,369,1.08,1.41,1,0,2021-05-23 15:00:00,3.12,2.4,42.71,54.33,0.24,0.13,0.18,0.07,0.24,0.13,0.41,0.73,0.0,0.0,0.0,0.0,0.53,0.4,10.72,9.17,8.46,8.39,22.76,13.87,1,9,2,28.0,90.0,77.0,4.0,0
3658,597,38,2021-05-22 16:35:48,,2.2,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,2.94,3.47,73.12,78.0,0.0,0.0,0.0,0.0,0.38,0.27,0.75,0.87,0.06,0.07,0.0,0.0,0.06,0.47,12.15,21.91,0.62,0.0,0.12,0.13,0,2,1,90.0,90.0,90.0,4.0,2
3659,627,38,2021-05-22 16:35:48,100.0,0.8,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.4,0.3,1.7,8.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.76,2.43,1.15,0.0,0.6,0,4,0,0.0,17.0,0.0,4.0,0
3660,628,38,2021-05-22 16:35:48,100.0,1.6,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,1.1,0.8,35.5,19.8,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.38,3.08,2.45,3.41,7.1,6.4,2,2,1,90.0,90.0,32.0,4.0,2
3661,630,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0.0,0.0,0.0,4.0,0
3662,631,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3663,632,38,2021-05-22 16:35:48,0.0,0.0,u,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3664,633,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3665,662,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3666,663,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3667,664,38,2021-05-22 16:35:48,,0.0,a,369,1.08,1.41,1,0,2021-05-23 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,4.0,0
3668,55,38,2021-05-22 16:35:48,0.0,0.0,i,376,1.35,1.03,15,0,2021-05-23 15:00:00,0.2,0.22,8.25,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.9,0.72,0.26,0.18,0.65,1.56,0,0,0,0.0,0.0,0.0,2.0,0
3669,81,38,2021-05-22 16:35:48,100.0,3.2,a,376,1.35,1.03,15,0,2021-05-23 15:00:00,2.32,3.5,85.26,85.0,0.0,0.06,0.0,0.0,0.16,0.44,1.37,1.28,0.05,0.28,0.0,0.0,0.26,0.22,18.71,22.43,3.67,4.3,9.53,8.78,1,0,9,90.0,90.0,90.0,2.0,2
3670,82,38,2021-05-22 16:35:48,0.0,0.0,i,376,1.35,1.03,15,0,2021-05-23 15:00:00,0.05,0.06,4.74,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39,0.05,0.06,0.0,0.0,0.0,0.0,0.72,1.43,0.53,0.16,0.0,0.33,0,0,0,0.0,0.0,0.0,2.0,0
